volume_liters,total_amount,hour,is_weekend,loyalty_member,customer_transaction_count,days_since_last_transaction,same_day_transactions,volume_deviation,amount_deviation,spbu_visits_count,unique_spbu_visited,is_peak_hour,is_night_transaction,bbm_type_encoded,payment_method_encoded,day_of_week_encoded,customer_type_encoded,spbu_category_encoded,spbu_province_encoded,spbu_city_encoded
26.37,326988.0,14,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,2,5,2,0,5,13
39.74,397400.0,1,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,4,2,1,1,12
11.79,117899.99999999999,22,True,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,3,2,1,5,13
45.89,312052.0,21,True,False,1,0.0,1,0.0,0.0,1,2,False,False,4,0,2,2,2,9,27
28.11,348564.0,19,True,False,2,6.0,1,0.2402702702702703,0.0552696271358853,1,2,True,False,2,0,2,2,2,3,22
52.7,653480.0,5,False,True,1,0.0,1,0.0,0.0,1,1,False,True,2,4,1,2,1,7,23
29.9,299000.0,5,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,6,5,2,1,0,0
32.58,325800.0,22,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,0,4,2,1,0,0
205.9,2059000.0,1,True,False,1,0.0,1,0.0,0.0,1,1,False,True,1,1,3,0,1,8,24
51.23,635252.0,22,True,True,1,0.0,1,0.0,0.0,1,2,False,True,2,2,3,2,1,3,29
871.57,10807416.893223833,12,False,True,2,2.0,1,0.8889683571738188,0.8889678612694655,1,2,False,False,2,0,6,2,1,6,20
40.11,401100.0,0,True,False,1,0.0,1,0.0,0.0,1,2,False,True,1,0,3,2,2,5,13
15.94,159400.0,1,True,False,2,6.0,1,0.4312221231043711,0.4312221231043711,1,2,False,True,1,1,2,2,2,3,21
32.19,321900.0,9,False,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,6,2,1,6,20
53.71,666004.0,3,False,False,2,14.0,1,0.2505238649592549,0.3483172454003628,1,2,False,True,2,1,4,2,2,3,21
265.15,3685555.6577024744,15,True,True,1,0.0,1,0.0,0.0,1,1,False,False,3,1,2,1,2,6,20
75.95,759500.0,17,True,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,3,2,0,5,13
77.43,735585.0000000001,16,False,True,1,0.0,1,0.0,0.0,1,1,False,False,0,4,6,2,1,8,24
75.16,751600.0,12,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,4,5,2,0,3,22
147.54,1003282.2713073405,17,False,False,1,0.0,1,0.0,0.0,1,1,True,False,4,0,5,2,2,4,18
183.58,1835800.0000000002,9,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,6,0,1,8,24
90.42,1121208.0,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,2,6,0,2,4,18
132.0,1320015.1823903432,20,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,0,0,0,1,9,17
36.39,451236.0,21,True,False,1,0.0,1,0.0,0.0,1,2,False,False,2,0,2,2,1,7,23
20.12,249488.0,3,False,False,2,10.0,1,0.28791364360290217,0.2879136436029021,1,2,False,True,2,0,6,2,1,6,20
18.71,232004.0,12,True,True,1,0.0,1,0.0,0.0,1,2,False,False,2,2,3,2,1,4,14
70.06,973795.8946797331,6,True,True,2,5.0,1,0.5784611918440914,0.6151865644977162,1,2,False,False,3,1,2,2,0,1,10
62.85,628500.0,5,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,6,2,1,0,0
281.64,1915160.5026775175,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,0,4,2,1,9,27
17.95,179500.0,3,True,False,1,0.0,1,0.0,0.0,1,2,False,True,1,6,2,2,0,0,0
22.31,223100.0,12,False,False,2,11.0,1,0.10829607550919025,0.10829607550919026,1,2,False,False,1,2,6,2,1,2,7
10.08,100800.0,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,0,4,2,1,7,23
57.1,571000.0,12,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,2,2,0,5,13
88.85,888500.0,6,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,1,0,1,0,0
7.32,90768.0,23,True,True,1,0.0,1,0.0,0.0,1,3,False,True,2,0,3,2,0,0,0
75.38,753800.0,21,False,True,2,17.0,1,0.8229746070133013,0.7850546077994904,1,3,False,False,1,1,4,2,1,8,24
42.12,421200.0,12,False,True,3,5.0,1,0.012337766383592425,0.0017127941297299806,1,3,False,False,1,2,6,2,0,3,29
187.44,1274601.6554721487,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,4,4,1,2,0,0,0
45.62,310216.0,6,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,2,6,2,0,4,14
113.06,1401907.9455482466,10,True,False,1,0.0,1,0.0,0.0,1,2,False,False,2,0,2,2,2,4,16
5.06,70334.0,7,False,False,2,2.0,1,0.9143244158482898,0.9044532045664432,1,2,True,False,3,5,5,2,2,4,4
18.25,226300.0,23,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,2,5,2,0,3,29
53.09,737951.0,19,True,True,1,0.0,1,0.0,0.0,1,1,True,False,3,1,3,2,1,9,19
18.52,185200.0,0,False,False,1,0.0,1,0.0,0.0,1,3,False,True,1,1,4,2,0,0,0
88.34,1095354.3923632435,7,True,False,2,3.0,1,0.6533782519183979,0.7107502795594395,1,3,True,False,2,0,3,2,0,9,17
68.93,689300.0000000001,23,False,False,3,3.0,1,0.1763467774048581,0.04977302282689576,1,3,False,True,1,4,6,2,1,9,28
40.92,507408.0,23,False,False,1,0.0,1,0.0,0.0,1,2,False,True,2,2,4,2,2,8,24
15.2,188480.0,4,False,False,2,20.0,1,0.4583036350677121,0.45830363506771205,1,2,False,True,2,0,4,2,0,2,6
41.92,419200.0,14,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,2,6,2,2,5,13
12.63,156612.0,5,False,True,1,0.0,1,0.0,0.0,1,2,False,True,2,6,0,2,0,5,13
6.74,67400.0,0,False,True,2,4.0,1,0.3040784718637068,0.3982465225077228,1,2,False,True,1,5,6,2,1,0,0
280.84,2808399.9999999995,8,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,4,4,1,0,9,3
73.11,731100.0,23,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,1,4,2,1,5,13
867.2,8672000.0,18,False,False,1,0.0,1,0.0,0.0,1,2,True,False,1,1,1,1,0,5,13
220.17,2730108.0,21,False,False,2,7.0,1,0.5950412463099038,0.5211222345903056,1,2,False,False,2,2,1,1,1,5,13
75.65,1051526.6151934487,14,False,False,1,0.0,1,0.0,0.0,1,2,False,False,3,1,1,0,2,6,20
228.12,2281200.0,20,False,False,2,0.0,2,0.5019257991243377,0.3689691735291568,1,2,False,False,1,2,1,0,1,3,29
78.54,785400.0000000001,4,False,True,1,0.0,1,0.0,0.0,1,3,False,True,1,4,5,2,1,8,24
25.69,318556.0,17,False,True,2,8.0,1,0.5070517125587642,0.4228827960534659,1,3,True,False,2,6,6,2,0,5,13
29.21,292100.0,15,True,True,3,2.0,1,0.34330035971223016,0.37230311678041567,1,3,False,False,1,6,2,2,1,4,14
20.51,285089.0,0,False,True,1,0.0,1,0.0,0.0,1,1,False,True,3,6,0,2,1,6,20
52.08,645792.0,13,False,True,1,0.0,1,0.0,0.0,1,3,False,False,2,1,4,2,1,5,13
29.26,362824.0,13,False,True,2,3.0,1,0.28055077452667815,0.28055077452667815,1,3,False,False,2,0,1,2,0,8,24
38.02,471448.00000000006,16,False,True,3,0.0,2,0.04440348525469166,0.04440348525469161,1,3,False,False,2,0,1,2,0,3,22
55.11,683364.0,12,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,1,5,2,1,9,17
66.59,452812.0,20,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,2,4,2,0,7,23
22.24,222399.99999999997,18,False,True,1,0.0,1,0.0,0.0,1,2,True,False,1,1,0,2,1,6,20
71.33,991452.3296568053,6,False,True,2,12.0,1,0.5246339638773112,0.6335633345731939,1,2,False,False,3,0,4,2,2,6,20
44.02,545848.0,7,False,False,1,0.0,1,0.0,0.0,1,2,True,False,2,2,5,2,2,4,18
23.48,234800.0,21,True,False,2,12.0,1,0.3042962962962963,0.3984484684518503,1,2,False,False,1,6,3,2,1,8,24
138.35,1314308.9844317052,12,False,True,1,0.0,1,0.0,0.0,1,1,False,False,0,0,6,1,0,8,24
39.13,391300.0,16,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,6,0,2,0,0,0
240.53,1635587.9755264213,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,4,0,4,2,1,4,18
145.87,1385802.8824846924,21,True,True,1,0.0,1,0.0,0.0,1,2,False,False,0,0,2,0,1,6,20
122.86,1523516.2950499281,15,True,True,2,6.0,1,0.08562497674245532,0.04733527129943006,1,2,False,False,2,0,2,0,0,7,23
78.24,782400.0,1,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,0,2,0,2,5
48.57,602268.0,5,False,False,2,12.0,1,0.23397208422048735,0.13009038989851718,1,2,False,True,2,2,6,2,1,0,0
19.04,264656.0,18,True,True,1,0.0,1,0.0,0.0,1,1,True,False,3,1,3,2,2,3,29
48.34,483400.00000000006,2,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,1,6,2,1,0,0
200.0,2479994.3606623537,20,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,4,6,2,0,4,4
68.54,685400.0000000001,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,4,2,2,7,23
32.73,310934.99999999994,16,False,False,1,0.0,1,0.0,0.0,1,1,False,False,0,6,0,2,2,4,25
16.03,222817.00000000003,7,True,True,1,0.0,1,0.0,0.0,1,1,True,False,3,0,3,2,1,2,7
72.16,721600.0,19,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,0,2,0,9,27
47.41,587884.0,22,False,False,1,0.0,1,0.0,0.0,1,2,False,True,2,1,4,2,1,6,20
14.75,147500.0,22,True,False,2,2.0,1,0.5254182754182753,0.5988490366937546,1,2,False,True,1,0,2,2,0,4,4
13.62,136200.0,19,True,True,1,0.0,1,0.0,0.0,1,4,True,False,1,6,2,2,2,9,27
41.02,508648.00000000006,13,False,True,2,11.0,1,0.5014641288433384,0.5775748703570456,1,4,False,False,2,2,4,2,2,6,20
15.01,186124.0,11,False,True,3,3.0,1,0.35348169418521186,0.3280495612367204,1,4,False,False,2,0,1,2,1,6,20
9.01,111724.0,17,False,True,4,9.0,1,0.5418255784388507,0.5259383724976027,1,4,True,False,2,6,6,2,0,9,3
76.42,764200.0,20,False,True,1,0.0,1,0.0,0.0,1,3,False,False,1,2,5,2,2,6,20
29.1,291000.0,6,False,True,2,5.0,1,0.44844579226686887,0.4484457922668688,1,3,False,False,1,6,1,2,1,5,13
15.31,153100.0,19,False,True,3,8.0,1,0.6198791690805263,0.6198791690805264,1,3,True,False,1,6,5,2,0,7,23
48.73,487299.99999999994,9,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,3,2,1,0,0
4.03,56017.0,15,False,False,2,4.0,1,0.8472327520849128,0.7937962552248503,1,2,False,False,3,5,4,2,1,4,16
77.72,777200.0,5,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,2,6,2,2,7,23
45.92,569408.0,18,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,4,2,2,2,5,13
22.72,227200.0,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,0,6,2,1,5,13
148.66,1010888.0,5,True,False,1,0.0,1,0.0,0.0,1,2,False,True,4,2,3,0,0,1,12
164.16,2035584.0,21,False,False,2,4.0,1,0.049549261556166485,0.3363549706020604,1,2,False,False,2,1,4,0,1,4,16
37.74,377400.0,3,False,True,1,0.0,1,0.0,0.0,1,2,False,True,1,2,4,2,0,4,18
49.03,333404.0,18,True,True,2,3.0,1,0.13011409473320262,0.06189610638094327,1,2,True,False,4,0,3,2,2,0,0
52.01,644924.0,0,False,False,1,0.0,1,0.0,0.0,1,3,False,True,2,2,4,2,1,0,0
54.26,542600.0,20,False,False,2,6.0,1,0.021172485179260375,0.08616583749044229,1,3,False,False,1,4,6,2,2,6,20
56.02,560200.0,16,False,False,3,15.0,1,0.03555363854827788,0.03840652185356491,1,3,False,False,1,1,0,2,0,7,23
10.51,130324.0,13,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,6,1,2,2,8,24
67.18,671800.0000000001,18,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,5,0,1,7,23
67.78,677800.0,20,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,1,1,2,1,9,27
38.22,382200.0,15,False,False,2,1.0,1,0.2788679245283019,0.2788679245283019,1,2,False,False,1,0,6,2,2,8,24
68.55,685500.0,11,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,4,2,1,6,20
62.41,624100.0,22,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,2,5,2,2,4,18
48.13,327284.0,12,False,False,2,19.0,1,0.12918400578975925,0.31198338420658744,1,2,False,False,4,6,1,2,1,2,6
12.28,170692.0,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,3,1,5,2,0,1,12
129.04,1600096.0,18,False,False,1,0.0,1,0.0,0.0,1,1,True,False,2,2,6,0,2,3,21
192.42,1827964.7051140831,21,False,True,1,0.0,1,0.0,0.0,1,1,False,False,0,0,4,2,2,8,24
11.24,112400.0,2,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,6,1,2,1,5,13
949.76,9497600.0,20,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,2,3,1,2,4,25
20.62,206200.0,19,False,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,6,2,0,2,7
62.38,424184.0,21,False,False,2,16.0,1,0.503132530120482,0.345795578567984,1,2,False,False,4,6,0,2,1,9,3
132.64,1326397.580784635,3,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,0,5,2,1,8,24
62.92,629200.0,19,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,1,2,1,3,29
14.8,205720.0,8,False,False,1,0.0,1,0.0,0.0,1,4,True,False,3,2,4,2,1,6,20
21.09,261516.0,5,False,False,2,18.0,1,0.17525773195876285,0.119417168197656,1,4,False,True,2,0,5,2,2,8,24
5.59,55900.0,19,False,False,3,1.0,1,0.595708775313404,0.6794332640078297,1,4,True,False,1,0,6,2,0,5,13
9.97,67796.0,5,False,False,4,0.0,1,0.2248785228377065,0.5410910223172887,1,4,False,True,4,3,4,2,2,5,13
13.88,172112.0,0,False,False,1,0.0,1,0.0,0.0,1,3,False,True,2,2,6,2,0,2,2
42.42,526008.0,3,True,False,2,4.0,1,0.5069271758436944,0.5069271758436945,1,3,False,True,2,4,3,2,2,5,13
66.86,668600.0,16,False,False,3,8.0,1,0.6286131860993829,0.4676012643409038,1,3,False,False,1,2,1,2,0,5,13
28.62,354888.0,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,0,5,2,1,3,21
21.46,266104.0,18,False,True,1,0.0,1,0.0,0.0,1,1,True,False,2,6,5,2,1,1,9
15.41,154100.0,21,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,0,3,2,1,9,19
8.81,122459.0,14,True,False,1,0.0,1,0.0,0.0,1,1,False,False,3,2,3,2,0,9,17
305.31,3053100.0,2,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,2,6,1,0,5,13
497.98,6174952.0,5,False,False,2,2.0,1,0.2398511123006636,0.33830021764073287,1,2,False,True,2,1,0,1,0,6,20
12.23,151652.0,20,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,0,0,2,0,5,13
56.16,696384.0,19,False,True,1,0.0,1,0.0,0.0,1,2,True,False,2,4,1,0,2,3,21
237.66,2376600.0,20,False,True,2,11.0,1,0.6177251378394936,0.5467701751782632,1,2,False,False,1,1,0,0,0,9,19
56.53,565300.0,5,False,False,1,0.0,1,0.0,0.0,1,4,False,True,1,1,5,2,1,3,26
45.21,452100.0,1,False,False,2,15.0,1,0.11126400629054459,0.11126400629054453,1,4,False,True,1,6,4,2,2,8,24
9.54,132606.0,16,True,False,3,3.0,1,0.7428109273903667,0.6540731091837781,1,4,False,False,3,6,3,2,0,3,29
36.82,250376.0,8,False,False,4,0.0,1,0.005536799459824397,0.28483513784096054,1,4,True,False,4,6,1,2,2,3,29
12.52,174028.0,12,False,True,1,0.0,1,0.0,0.0,1,2,False,False,3,2,0,2,2,6,20
55.52,377536.0,20,True,True,2,9.0,1,0.631981187536743,0.3689653421905708,1,2,False,False,4,0,3,2,1,3,21
50.73,507299.99999999994,18,True,False,1,0.0,1,0.0,0.0,1,2,True,False,1,2,2,2,1,1,8
73.61,736100.0,4,False,False,2,1.0,1,0.18401158114846386,0.1840115811484639,1,2,False,True,1,2,1,2,1,8,24
65.45,654500.0,8,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,2,3,2,1,8,24
243.89,2438900.0,12,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,1,6,1,1,3,21
250.61,2506100.0,19,False,False,2,5.0,1,0.013589484327603695,0.01358948432760364,1,2,True,False,1,2,1,1,1,9,17
26.57,329468.0,14,True,True,1,0.0,1,0.0,0.0,1,2,False,False,2,0,3,2,1,1,10
78.17,742615.0,7,True,True,2,13.0,1,0.4926484628604162,0.3853684835968857,1,2,True,False,0,1,3,2,2,2,7
93.31,634509.8891356327,6,False,True,1,0.0,1,0.0,0.0,1,3,False,False,4,0,6,0,0,8,24
74.12,919088.0,22,False,True,2,15.0,1,0.11461506301140774,0.18317359521046764,1,3,False,True,2,4,4,0,1,8,24
117.7,1177000.0,14,False,True,3,4.0,1,0.23838249219654192,0.29312339032010815,1,3,False,False,1,4,5,0,2,8,24
41.71,417100.0,14,True,True,1,0.0,1,0.0,0.0,1,3,False,False,1,2,3,2,1,9,27
43.87,543988.0,6,False,True,2,4.0,1,0.02523954194905348,0.13202537124592129,1,3,False,False,2,2,0,2,1,3,21
43.05,430500.0,8,False,True,3,3.0,1,0.0040426028142734665,0.0719235865787863,1,3,True,False,1,0,1,2,0,7,23
93.57,935748.0161846547,5,False,True,1,0.0,1,0.0,0.0,1,2,False,True,1,0,0,2,0,9,27
64.66,646600.0,6,True,True,2,15.0,1,0.1827087151614738,0.18273351577982574,1,2,False,False,1,1,2,2,1,5,13
649.74,6497400.0,23,True,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,2,1,0,0,0
850.96,8509600.0,22,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,6,1,0,9,27
49.87,498700.0,12,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,0,0,2,1,6,20
31.2,312000.0,1,False,False,2,16.0,1,0.23029480695695073,0.2302948069569508,1,2,False,True,1,2,1,2,1,9,17
31.88,395312.0,4,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,1,0,2,2,6,20
58.38,583800.0,18,False,True,1,0.0,1,0.0,0.0,1,3,True,False,1,4,0,2,1,6,20
72.96,729599.9999999999,14,False,True,2,3.0,1,0.1110095934216536,0.11100959342165355,1,3,False,False,1,4,5,2,0,4,14
8.03,99571.99999999999,6,False,True,3,13.0,1,0.8271507498026834,0.7885902905365428,1,3,False,False,2,6,5,2,2,1,9
78.65,786500.0,7,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,4,3,2,0,8,24
12.66,156984.0,4,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,2,4,2,1,4,18
94.39,943900.0,9,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,5,0,1,0,0
198.14,1981379.6872589937,7,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,5,2,1,4,4
62.78,627800.0,13,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,4,0,2,0,8,24
15.98,222122.0,10,False,False,1,0.0,1,0.0,0.0,1,3,False,False,3,1,0,2,1,8,24
40.48,404799.99999999994,10,False,False,2,5.0,1,0.43393552957846265,0.2913887214039384,1,3,False,False,1,6,6,2,0,3,15
7.56,105084.0,13,True,False,3,10.0,1,0.6457357075913778,0.5693313989229597,1,3,False,False,3,0,2,2,2,8,24
161.55,1615500.0,17,True,True,1,0.0,1,0.0,0.0,1,1,True,False,1,2,3,0,1,5,13
69.33,693300.0,15,False,False,1,0.0,1,0.0,0.0,1,3,False,False,1,1,4,2,2,1,8
63.08,630800.0,5,True,False,2,8.0,1,0.04720187297031946,0.04720187297031946,1,3,False,True,1,2,2,2,2,8,24
6.09,75516.0,21,False,False,3,11.0,1,0.868086642599278,0.8381356029082263,1,3,False,False,2,0,6,2,1,9,19
66.32,663199.9999999999,7,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,4,2,0,2,7
22.95,284580.0,18,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,2,3,2,1,2,7
5.22,64728.0,18,False,False,1,0.0,1,0.0,0.0,1,1,True,False,2,5,0,2,0,8,24
172.31,1723100.0,16,False,False,1,0.0,1,0.0,0.0,1,2,False,False,1,1,5,0,1,3,15
211.8,1440240.0,10,True,False,2,10.0,1,0.10280909114576556,0.08941814664247283,1,2,False,False,4,1,2,0,1,0,0
405.01,4050100.0,5,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,1,6,1,2,0,0
835.31,8353099.999999999,9,True,False,2,10.0,1,0.3469265995872033,0.3469265995872032,1,2,True,False,1,4,2,1,2,1,9
50.17,697363.0,12,False,True,1,0.0,1,0.0,0.0,1,4,False,False,3,1,1,2,0,2,6
3.59,44516.0,6,False,True,2,9.0,1,0.8664434523809524,0.879991211504841,1,4,False,False,2,3,4,2,2,9,27
61.97,619700.0,2,False,True,3,0.0,1,0.6064114749848785,0.36540002453034304,1,4,False,True,1,1,0,2,2,6,20
27.44,274400.0,21,False,True,4,7.0,1,0.23335894391283096,0.32908674255598636,1,4,False,False,1,0,0,2,0,5,13
43.59,296412.0,10,False,True,1,0.0,1,0.0,0.0,1,1,False,False,4,2,6,2,0,3,21
13.95,139500.0,10,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,0,2,1,9,19
46.6,577840.0,21,True,True,1,0.0,1,0.0,0.0,1,1,False,False,2,2,3,2,1,5,13
61.03,610300.0,17,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,1,2,2,0,5,13
87.82,878199.9999999999,15,False,True,1,0.0,1,0.0,0.0,1,1,False,False,1,1,1,0,0,4,25
302.54,2420353.845786059,9,False,False,1,0.0,1,0.0,0.0,1,1,True,False,1,0,6,2,1,8,24
33.33,463287.0,17,False,True,1,0.0,1,0.0,0.0,1,1,True,False,3,6,4,2,1,5,13
18.41,184100.0,15,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,3,2,0,7,23
133.08,1650192.0000000002,22,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,2,0,0,1,2,1
17.72,219728.0,12,False,True,1,0.0,1,0.0,0.0,1,2,False,False,2,0,4,2,1,3,21
43.14,599646.0,0,False,True,2,6.0,1,0.41767992113046337,0.4636686055452089,1,2,False,True,3,1,4,2,0,0,0
421.94,5232056.0,7,True,True,1,0.0,1,0.0,0.0,1,1,True,False,2,1,3,1,2,4,25
92.77,1289441.5545681657,9,False,False,1,0.0,1,0.0,0.0,1,1,True,False,3,1,4,0,0,1,12
73.61,736100.0,4,False,False,1,0.0,1,0.0,0.0,1,1,False,True,1,2,5,2,1,0,0
44.54,445400.0,23,False,False,1,0.0,1,0.0,0.0,1,2,False,True,1,2,6,2,2,0,0
32.8,406719.99999999994,23,False,False,2,9.0,1,0.1517972588569952,0.0453926676993852,1,2,False,True,2,6,0,2,2,9,19
37.39,254252.0,23,False,False,1,0.0,1,0.0,0.0,1,2,False,True,4,2,1,2,2,4,25
31.73,317300.0,10,True,False,2,4.0,1,0.08188657407407413,0.11031017300263143,1,2,False,False,1,2,2,2,0,9,17
57.21,572100.0,6,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,2,2,2,0,0
93.52,1159648.0,7,True,False,1,0.0,1,0.0,0.0,1,2,True,False,2,2,2,0,1,9,17
163.24,2024176.0,13,True,False,2,14.0,1,0.27153762268266096,0.27153762268266085,1,2,False,False,2,1,2,0,1,1,12
18.81,261458.99999999997,15,True,True,1,0.0,1,0.0,0.0,1,1,False,False,3,6,3,2,1,2,7
35.78,357800.0,12,False,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,5,2,0,0,0
652.16,8086740.102418933,18,False,False,1,0.0,1,0.0,0.0,1,2,True,False,2,0,0,2,1,2,2
27.73,277300.0,13,False,False,2,9.0,1,0.9184279809969259,0.9336923313125189,1,2,False,False,1,1,1,2,0,3,21
261.85,2618500.0,4,False,True,1,0.0,1,0.0,0.0,1,1,False,True,1,1,5,0,0,7,23
21.63,268212.0,15,False,True,1,0.0,1,0.0,0.0,1,1,False,False,2,0,6,2,0,7,23
35.99,446276.0,21,False,False,1,0.0,1,0.0,0.0,1,1,False,False,2,0,0,2,1,5,13
54.01,669724.0,10,False,False,1,0.0,1,0.0,0.0,1,2,False,False,2,2,6,0,0,0,0
166.04,1660400.0,17,True,False,2,24.0,1,0.5091115655532834,0.42516020606628663,1,2,True,False,1,1,2,0,2,3,21
216.23,2162300.0,1,True,True,1,0.0,1,0.0,0.0,1,2,False,True,1,4,2,0,1,1,9
63.16,631642.0134872089,11,False,True,2,12.0,1,0.5478721500411611,0.5478488741440727,1,2,False,False,1,0,4,0,1,3,15
465.67,6472813.0,12,False,False,1,0.0,1,0.0,0.0,1,1,False,False,3,2,0,1,2,0,0
662.5,9208750.0,5,False,False,1,0.0,1,0.0,0.0,1,2,False,True,3,4,5,1,2,6,20
487.78,6048472.0,2,False,False,2,16.0,1,0.1518934520290712,0.2071332513874413,1,2,False,True,2,1,0,1,2,5,13
6.73,83452.0,1,True,True,1,0.0,1,0.0,0.0,1,1,False,True,2,0,2,2,0,1,11
141.11,1961429.0000000002,4,False,False,1,0.0,1,0.0,0.0,1,1,False,True,3,1,1,1,2,7,23
42.58,289544.0,3,False,False,1,0.0,1,0.0,0.0,1,2,False,True,4,6,1,2,1,8,24
54.56,371008.0,14,False,False,2,7.0,1,0.1233271566810789,0.12332715668107885,1,2,False,False,4,1,1,2,2,5,13
14.19,141900.0,15,False,False,1,0.0,1,0.0,0.0,1,3,False,False,1,2,5,2,2,7,23
20.66,287174.0,5,True,False,2,3.0,1,0.1856527977044476,0.33857563031085547,1,3,False,True,3,6,2,2,1,4,25
23.12,286688.0,4,False,False,3,11.0,1,0.19648093841642228,0.20160612047021212,1,3,False,True,2,0,4,2,1,7,23
63.53,635300.0,7,True,False,1,0.0,1,0.0,0.0,1,1,True,False,1,4,2,2,2,7,23
34.67,429908.0,16,False,False,1,0.0,1,0.0,0.0,1,2,False,False,2,0,0,2,1,9,3
35.12,351200.0,18,False,False,2,10.0,1,0.006447915174093751,0.10076455496551052,1,2,True,False,1,1,1,2,0,1,10
78.0,780000.0,9,False,True,1,0.0,1,0.0,0.0,1,2,True,False,1,2,0,0,0,7,23
206.18,2556632.0,23,False,True,2,0.0,2,0.45105215004574567,0.5324626749368825,1,2,False,True,2,1,0,0,2,0,0
25.98,322152.0,5,False,False,1,0.0,1,0.0,0.0,1,1,False,True,2,6,0,2,1,7,23
63.96,639600.0,11,True,False,1,0.0,1,0.0,0.0,1,1,False,False,1,1,3,2,0,2,6
68.51,685100.0,8,False,True,1,0.0,1,0.0,0.0,1,1,True,False,1,1,5,2,0,6,20
55.57,772434.6633657909,2,False,False,1,0.0,1,0.0,0.0,1,2,False,True,3,1,0,2,1,7,23
26.3,263000.0,7,True,False,2,23.0,1,0.35751801636741176,0.49200078130455777,1,2,True,False,1,1,3,2,2,2,1
